id,from_point_lat,from_point_lon,to_point_lat,to_point_lon
11375,19.095036,73.01043,19.155021,72.852933
24924,19.2069,72.869779,19.116612,72.910285
20789,19.148834,72.99264,19.11538,72.909144
16190,19.279855,72.874071,19.061022,72.863055
25061,19.168069,73.073876,19.118527,72.912297
7250,19.287139,72.868842,19.115491,72.872695
24101,19.06555,73.000336,19.003885,72.827453
17556,19.225437,72.964696,19.11186,72.911346
24107,19.295233,72.85439,19.112994,72.854494
10918,28.596112,77.294567,28.566479,77.318339
10924,19.205716,73.09553,19.000258,72.823814
24109,12.887319,77.578075,12.958793,77.747742
24384,19.068902,72.998001,19.150269,72.853025
11387,18.9984,72.821768,19.154325,72.853035
25360,19.155107,73.078723,19.084139,73.007043
22081,,,19.120627,72.848491
17648,19.047322,73.069905,19.060533,72.849348
11988,19.281085,72.855994,19.126597,72.90619
24718,19.040947,73.077724,19.119464,72.82016
25648,19.168032,73.079981,19.111841,72.910729
8391,19.129128,72.819791,19.150269,72.853025
14717,19.039021,72.861895,19.11243,73.016653
11960,19.230828,72.974107,,
8225,19.125363,72.999201,19.226661,72.983837
20536,19.205716,73.09553,19.155149,72.867855
11014,19.110635,73.00601,19.161065,72.945234
25825,19.174751,73.068085,19.10237,72.920138
11406,19.228658,73.132749,19.155149,72.867855
5204,19.15545,72.853769,,
5198,22.303115,73.20138,19.002796,72.829812
13592,19.012658,72.824591,19.11243,73.016653
26045,19.168334,73.074884,19.064211,72.997895
10113,19.119433,72.847591,19.025515,73.042047
7621,,,19.179418,72.858166
21606,18.899619,72.813244,19.15545,72.853769
6760,19.301779,72.85026,19.301779,72.85026
26074,19.145735,73.078804,19.19824,72.949009
6187,19.15545,72.853769,19.154571,72.957819
19704,19.208153,72.985178,18.9995,72.823345
10048,19.191883,72.832046,19.155149,72.867855
6833,19.301956,72.867433,19.112092,72.855318
19955,19.062053,72.883436,19.148158,73.077622
10289,19.153623,72.856931,18.937296,72.84025
11431,19.115773,73.001307,19.166874,73.226405
10493,19.108398,72.862256,18.93526,72.837151
5146,19.123875,72.991083,18.998569,72.825294
20233,19.148514,73.079157,19.106677,73.026518
7665,19.034351,73.029683,19.069459,72.869665
5834,19.236276,72.975899,,
14751,,,19.174058,72.860746
18025,19.287139,72.868842,19.218331,72.97809
22618,19.135085,72.81461,19.180874,72.857456
25311,19.168193,73.025903,19.063593,72.862348
19529,18.991488,73.116151,19.120165,72.926779
20736,19.28211,72.873939,19.103987,72.869814
11346,19.035577,73.022817,19.09434,72.854724
24860,19.03058,73.066092,18.933918,72.832485
20864,19.148564,73.076892,19.081713,72.886408
25313,19.164652,73.074489,19.193572,72.953683
23778,19.164652,73.074489,19.102769,73.009001
11482,18.501681,73.815006,18.515806,73.927164
19723,19.294289,72.859896,19.176513,72.882596
24331,19.072306,73.000677,19.086641,72.907991
24050,19.146332,73.008058,19.168032,73.079981
10513,19.03058,73.066092,19.115773,73.001307
10537,19.117679,72.868144,19.064455,72.861261
26491,19.285089,72.869616,19.120528,72.855618
13776,19.01897,73.039236,19.109529,73.018021
15834,19.199821,72.842594,,
21610,19.287139,72.868842,18.999428,72.815645
9159,19.187239,72.962797,18.55974,73.790532
25343,19.155107,73.078723,19.068789,72.870265
20569,19.06137,72.922037,19.06144,72.863998
21969,19.274431,72.86949,19.126027,72.872871
9545,19.001574,73.120208,19.157935,72.993476
26540,19.174382,73.068065,19.130606,72.837542
10899,19.202271,72.818313,19.000046,72.830846
22446,19.095196,73.006827,18.998569,72.825294
22798,19.120046,72.899716,19.205716,73.09553
21665,19.199248,72.84204,19.177411,72.882774
22225,,,19.077759,72.863147
18985,19.366637,72.816098,19.176732,72.882753
9595,19.243914,72.864989,19.060416,72.841548
11635,19.366457,72.815563,19.267938,72.971154
18010,19.068789,72.870265,19.047322,73.069905
6542,19.015847,72.827997,19.107491,72.90176
26898,19.155107,73.078723,19.111074,73.029654
15380,19.0726,73.076314,19.176732,72.882753
16717,19.203508,72.964696,19.112269,72.840663
25050,19.148564,73.076892,19.046422,72.913204
11583,19.182755,72.840154,19.065367,72.998556
19465,19.259952,72.969638,19.07906,72.897364
5851,19.168069,73.073876,19.233313,72.96793
23121,19.165339,72.850245,19.180874,72.857456
20576,19.45636,72.792461,19.155149,72.867855
16096,19.060692,72.83625,19.035577,73.022817
19541,19.256955,72.983598,19.124713,72.838531
6780,,,19.024703,72.84058
10360,19.00678,73.0147,18.9995,72.823345
18021,19.20405,72.968724,19.204258,73.097976
5232,19.294289,72.859896,19.220113,72.974845
22319,19.148878,72.996987,19.117679,72.868144
25927,19.168334,73.074884,19.103059,72.923171
11127,19.060692,72.83625,19.186833,72.97599
27283,19.148158,73.077622,19.178043,72.978535
7247,19.165474,72.963974,19.024244,72.844471
26842,19.233612,72.854861,19.111342,72.908387
18039,19.167502,73.072256,,
4876,19.25117,72.873381,19.153623,72.856931
22622,19.069662,72.829613,,
22907,19.160054,73.000116,19.162934,72.839241
23681,19.021979,73.019313,19.053024,72.850556
25393,19.18423,72.945318,19.10358,72.884559
25384,19.164652,73.074489,19.141033,72.854676
8171,19.149157,72.990149,19.211924,72.828149
4987,19.173808,72.860594,19.125363,72.999201
24984,19.073796,72.867774,19.069398,72.863018
27481,19.148127,73.077658,19.115773,73.001307
25435,19.148564,73.076892,19.226661,72.983837
16175,19.205716,73.09553,19.157935,72.993476
27536,19.17194,72.948519,19.026905,73.055237
26854,19.170157,73.001578,18.934662,72.836778
17197,19.245771,72.980012,19.1211,72.869641
25404,19.075389,72.997172,19.1261,72.8737
18548,19.240331,73.13054,19.155149,72.867855
11491,19.156511,72.963773,18.925573,72.824222
5376,19.277112,72.874804,19.068789,72.870265
14730,19.029224,72.879609,19.060805,72.865381
5505,19.194266,72.826623,19.160869,72.850776
23674,19.196403,72.808813,19.069309,72.869652
22737,19.118622,72.905452,19.17639,72.881112
9572,19.366637,72.816098,19.125363,72.999201
24056,,,19.061396,72.860964
24064,19.148158,73.077622,19.122514,72.872322
11682,19.111824,72.860754,19.250089,72.98002
26865,19.174415,73.069304,19.225629,72.869624
11904,19.094137,73.010214,19.120561,72.909084
15079,19.166805,73.236953,19.178904,73.000862
24231,19.10355,73.012672,19.174415,73.069304
9667,19.201604,72.838739,19.213407,72.849429
22746,19.197481,72.875246,,
11221,19.013874,73.021341,19.170157,73.001578
24948,19.049943,73.068567,19.116612,72.910285
18960,19.030995,72.859608,19.176732,72.882753
27763,19.20536,72.843033,18.998766,72.829348
23728,19.23483,72.846021,19.11538,72.909144
11916,19.139118,72.865243,19.123198,72.913123
11926,19.305601,72.859376,19.228979,72.857335
13357,19.287139,72.868842,19.070457,73.018979
25752,19.165822,73.075433,19.071943,72.868913
25761,,,19.110497,72.929124
24314,19.03058,73.066092,19.155647,72.856201
9494,19.043708,73.016699,19.160857,73.001356
20300,19.298228,72.866173,19.005935,72.830731
8183,19.199821,72.842594,,
5937,19.123198,72.913123,19.215388,72.867928
27783,,,19.11538,72.909144
21233,19.212254,72.839235,19.177411,72.882774
25001,19.184647,72.951622,,
11994,19.118235,72.885249,,
27794,19.226661,72.983837,19.236139,72.975903
11722,19.188547,72.858182,19.172554,72.942537
23765,19.221886,72.86057,19.135085,72.81461
13478,12.975291,77.675087,12.943243,77.691906
6862,19.187971,72.963173,19.045543,72.863677
20571,19.185037,72.830592,19.253298,72.972307
5671,19.076616,72.862334,19.224061,72.866647
12674,19.087591,73.005905,19.003885,72.827453
23769,19.087916,73.003774,18.969302,72.803659
22624,19.073462,72.869478,,
14564,19.006396,72.833292,19.074036,73.082031
24746,19.155107,73.078723,19.130398,72.928945
13466,19.101206,72.912019,19.109529,73.018021
27844,19.155386,73.080095,19.218331,72.97809
7305,19.174058,72.860746,19.15545,72.853769
10402,19.103933,73.002959,19.230291,72.857682
21710,19.012658,72.824591,19.253298,72.972307
26932,19.148158,73.077622,19.114684,72.888993
27849,19.038915,72.839313,18.992748,72.831068
6662,19.07169,72.834127,19.164796,72.849548
25600,19.201405,73.10271,19.09434,72.854724
23794,18.96741,72.828903,18.92446,72.824831
5837,19.204638,72.86641,19.117301,72.88404
5954,19.124838,72.893906,19.14559,72.855287
6101,19.15545,72.853769,19.2834,72.955838
21289,19.148861,72.992538,19.126597,72.90619
13081,19.287139,72.868842,19.155149,72.867855
6664,,,19.15545,72.853769
9264,19.228979,72.857335,19.026993,73.042373
25652,19.155107,73.078723,19.112092,72.855318
8428,19.211453,72.873722,19.076277,72.8654
5041,19.0328,72.896357,18.93526,72.837151
27871,19.193466,72.834089,19.169533,72.999663
6387,19.124711,72.895752,19.076277,72.8654
15217,19.151717,72.834154,19.284956,72.875913
7110,19.165382,73.028905,19.181219,72.835001
16746,19.226661,72.983837,19.136325,72.82766
9202,19.115491,72.872695,21.348861,80.20773
7873,19.05314,72.900473,19.002157,72.841579
9310,19.155149,72.867855,,
11870,19.290323,72.867056,19.026471,73.059516
27877,19.281607,72.859235,19.119386,72.91164
15236,19.119677,72.905081,19.0328,72.896357
16597,19.305601,72.859376,19.115491,72.872695
9582,,,19.06144,72.863998
13416,19.156807,72.853763,,
5290,19.172554,72.942537,19.051687,72.91948
22472,19.007223,73.096763,19.072486,72.870803
27883,19.285089,72.869616,19.059595,72.861324
15272,18.899521,72.813545,19.15545,72.853769
25985,19.164652,73.074489,19.060692,72.83625
8446,19.212254,72.839235,19.186044,72.829854
11914,19.224061,72.866647,19.394211,72.863364
26024,19.155386,73.080095,19.068902,72.998001
8616,19.186318,72.974591,19.086486,72.88875
11020,19.12523,72.926646,,
26287,19.168032,73.079981,19.108678,73.019795
7062,19.295589,72.858499,19.152626,72.855648
27889,26.892766,75.834656,19.111342,72.908387
6386,19.214785,72.977449,19.061396,72.860964
16691,19.137675,72.864102,19.143179,72.836651
11900,19.295233,72.85439,19.160857,73.001356
26968,,,19.177356,72.865681
12228,19.207237,72.834822,19.006396,72.833292
7296,19.27232,72.873182,19.184019,72.951622
6487,19.2834,72.955838,19.009774,72.835617
16422,,,,
16074,18.943086,72.827176,19.155149,72.867855
7624,19.2855,72.869645,19.120046,72.899716
21339,19.244636,73.123527,19.155149,72.867855
4955,19.108578,73.000613,19.15545,72.853769
13731,18.954812,72.82569,19.155149,72.867855
27891,19.168069,73.073876,18.987202,72.829046
5545,19.155107,73.078723,19.160054,73.000116
23815,19.068789,72.870265,19.146332,73.008058
26155,19.159372,72.99845,19.073548,72.870453
6001,26.923177,75.723145,26.873422,75.817079
27893,19.167374,73.074238,,
21343,19.086641,72.907991,19.044083,73.023437
12333,19.072475,72.86471,19.027508,73.058242
6462,,,19.112955,72.910102
7576,19.075389,72.997172,19.009398,72.835764
6003,19.285135,72.867968,19.15545,72.853769
12165,,,19.068789,72.870265
15361,19.172642,72.944595,19.176732,72.882753
26650,19.168069,73.073876,19.157935,72.993476
21283,19.295589,72.858499,,
9784,19.204321,72.968314,19.069397,72.869518
11788,19.204321,72.968314,19.064051,72.998267
6988,19.061547,72.86784,19.207449,72.837296
7122,19.280583,72.866687,,
20118,19.199909,72.861583,19.236276,72.975899
21354,19.046572,72.842208,18.989086,72.814013
10188,19.226661,72.983837,19.068789,72.870265
22510,19.155149,72.867855,19.002157,72.841579
20121,19.009422,73.019865,19.119677,72.905081
9376,19.182755,72.840154,18.93526,72.837151
6853,19.11538,72.909144,19.154655,72.856093
22576,19.126007,72.860909,19.17639,72.881112
18734,19.119361,72.906557,19.050841,72.874997
16437,28.685404,77.169175,28.578542,77.317462
10458,19.267938,72.971154,19.117722,72.865022
9373,19.0328,72.896357,18.919225,73.327722
22876,19.305601,72.859376,19.177177,72.881656
26171,19.766288,74.47802,19.163883,73.073828
14870,19.23527,72.976255,19.060558,72.884695
7975,19.14639,72.937248,19.016892,72.830403
10748,19.047322,73.069905,19.186752,72.954549
14318,19.259704,72.851457,19.155021,72.852933
26101,19.043986,72.910251,15.299327,74.123996
10746,19.258837,72.868533,19.18184,72.834956
5818,19.189047,72.974972,19.172554,72.942537
5503,19.070226,72.833962,19.006362,72.829387
21089,19.054193,72.893423,19.15545,72.853769
16592,19.15545,72.853769,,
5373,,,19.119398,72.906594
10798,19.230348,72.863706,18.998766,72.829348
10778,19.281085,72.855994,19.186044,72.829854
19496,19.167703,73.07434,19.214247,72.977679
25513,19.00678,73.0147,19.114741,72.859708
25518,19.034042,73.008423,19.06014,72.859686
18787,19.164652,73.074489,18.999763,72.824359
16445,19.155149,72.867855,19.06062,73.013962
19956,19.148158,73.077622,19.061712,72.912982
16603,19.418342,72.795597,19.155149,72.867855
2042,19.295233,72.85439,19.068789,72.870265
13569,,,19.11243,73.016653
6502,18.962999,72.817575,18.992748,72.831068
11441,19.047322,73.069905,19.007498,72.835941
8926,19.226661,72.983837,19.155149,72.867855
6911,19.132432,72.899545,19.129507,72.925716
26102,19.217794,73.083864,19.207491,72.872973
22608,19.253289,73.136686,19.180874,72.857456
6494,19.279916,72.882194,19.114753,72.84171
16608,,,19.137135,73.001288
5005,19.066867,72.865089,19.220898,72.854741
10397,19.259137,72.98444,19.168069,73.073876
19038,19.068902,72.998001,19.112092,72.855318
4894,19.220447,72.977597,19.152626,72.855648
15727,19.049848,72.877394,19.180874,72.857456
7968,19.226661,72.983837,18.948738,72.828883
5720,19.018872,72.831367,19.15545,72.853769
22819,19.020619,73.085536,19.142313,72.843468
12422,19.253891,72.982155,19.105829,72.862799
5653,19.11538,72.909144,18.943086,72.827176
11043,18.985439,72.834562,19.021324,72.842418
21971,,,19.060805,72.865381
10083,19.199493,72.820387,19.09414,72.913059
13835,19.054017,72.888276,19.077064,72.998993
15939,19.075389,72.997172,19.109529,73.018021
6536,19.105309,72.897224,19.060105,72.863002
7539,19.215025,72.846378,19.112955,72.910102
13838,19.14441,72.932657,19.160393,72.995835
6051,19.163066,72.839254,18.995714,72.830253
15941,19.176732,72.882753,19.167703,73.07434
6578,19.174058,72.860746,19.253298,72.972307
22821,19.035577,73.022817,,
11302,19.210831,72.874741,19.063881,72.866317
10004,19.210831,72.874741,19.086486,72.88875
8640,19.15485,72.955844,19.016736,72.829574
20534,19.019252,73.025031,19.093844,72.922618
18592,19.178927,72.8135,19.231502,72.859242
15887,19.281085,72.855994,19.030066,73.035114
27502,19.263067,72.874725,18.99112,72.813572
22656,19.155149,72.867855,19.255129,72.856965
12012,19.042992,73.077246,19.028571,73.042338
7443,19.015847,72.827997,19.068789,72.870265
23289,19.214785,72.977449,19.15545,72.853769
9549,19.047322,73.069905,18.977908,72.819019
12247,13.019289,77.655818,12.947841,77.689246
12618,19.224513,72.968202,19.074033,72.855438
21921,19.144335,72.934308,19.060805,72.865381
7445,19.016892,72.830403,19.068789,72.870265
13043,19.269491,72.965199,18.9995,72.823345
9679,19.114009,72.859213,19.148136,72.994567
10417,19.287139,72.868842,19.126657,72.876655
12635,19.211791,72.868078,19.14559,72.855287
18616,19.114647,72.910437,19.067471,72.99292
5850,17.441484,78.380668,17.378231,78.421412
20606,19.285089,72.869616,19.23527,72.976255
5176,19.050124,73.078158,19.109529,73.018021
7641,19.210831,72.874741,19.183445,72.832428
12804,19.280583,72.866687,19.123966,72.923721
16101,19.013394,73.022304,19.176732,72.882753
13513,19.191819,72.834875,19.103059,72.923171
9684,19.432762,72.84564,19.123198,72.913123
20611,19.180259,72.86128,19.160549,73.001268
5630,19.295589,72.858499,19.080218,72.849516
27510,19.164652,73.074489,18.999428,72.815645
20857,19.202271,72.818313,19.156464,72.85416
5865,19.04937,73.070023,19.174058,72.860746
17421,19.04203,73.009331,19.11538,72.909144
24317,19.083599,72.845452,19.255917,72.971042
22760,19.182755,72.840154,19.204321,72.968314
16228,19.158785,72.937502,18.928696,72.824555
10315,19.199636,72.963589,19.00576,72.821975
6435,19.150988,72.931525,19.109771,72.858267
26184,19.121702,72.846028,19.113645,72.869734
23252,19.172329,73.111954,19.115111,72.932832
5856,,,19.168069,73.073876
23249,19.176207,72.864744,,
6978,19.285135,72.867968,19.123198,72.913123
12866,19.259137,72.98444,19.126027,72.872871
14334,19.231044,72.863686,19.152626,72.855648
8933,19.122514,72.872322,19.244573,72.865948
27531,19.054465,72.837768,19.11538,72.909144
9696,,,19.11538,72.909144
12300,19.150988,72.931525,19.008615,72.83634
9692,19.103916,73.001191,19.152626,72.855648
13079,19.217907,72.847086,19.154325,72.853035
18045,19.170157,73.001578,19.168069,73.073876
5573,19.182755,72.840154,19.106771,72.922542
12302,19.224513,72.968202,,
6449,19.122945,72.850987,19.172554,72.942537
13179,19.283085,72.86701,19.108257,72.879292
15177,18.967656,72.826615,18.93526,72.837151
5578,19.049709,73.073731,19.123198,72.913123
18237,19.285089,72.869616,,
8418,19.047322,73.069905,19.062684,72.900956
6117,19.155149,72.867855,19.287139,72.868842
22840,19.271038,72.871998,19.154655,72.856093
26190,19.120046,72.899716,,
9725,19.143532,73.046473,19.155149,72.867855
16148,,,19.159557,73.000106
6284,19.154655,72.856093,19.294289,72.859896
22792,19.113914,72.899093,19.294289,72.859896
18585,19.217935,72.870491,19.162909,72.839193
13857,19.281085,72.855994,19.126597,72.90619
17882,19.047646,73.070131,19.267938,72.971154
23381,19.180874,72.857456,19.226661,72.983837
22481,19.173939,72.873304,19.00987,72.835443
6290,19.305601,72.859376,19.180874,72.857456
18674,19.089441,73.004714,19.177125,72.882265
13964,19.209269,72.98654,19.161718,72.856088
22967,19.264622,72.967474,19.176732,72.882753
6682,19.20458,72.974776,19.155021,72.852933
14060,19.034333,73.017207,19.071444,72.876301
18690,19.065577,73.000752,19.176732,72.882753
20742,19.173448,73.069216,19.147785,72.938602
20173,19.204563,73.105359,19.06404,72.996822
6873,19.169593,73.071884,19.118294,73.027588
14144,19.25998,72.969349,19.109529,73.018021
16730,19.009445,73.111446,19.11538,72.909144
7273,19.287139,72.868842,19.075337,72.834259
10523,19.214415,72.850838,19.15545,72.853769
7119,19.097763,73.003491,19.28153,72.857793
20767,19.152626,72.855648,19.016622,73.096602
20781,19.205045,72.999499,19.172554,72.942537
16165,,,19.112506,73.012902
27547,19.017306,73.015807,,
19505,19.031833,72.840233,18.988087,72.828761
